Date,Day,Total Units,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00:00
10/11/2025,Monday,2642.5572114926545,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
11/11/2025,Tuesday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
12/11/2025,Wednesday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
13/11/2025,Thursday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
14/11/2025,Friday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
15/11/2025,Saturday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
16/11/2025,Sunday,1640.5341126221376,20.635649215372798,30.953473823059195,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3496619738576,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,61.90694764611841,52.783234963368,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,40.0771865058096
17/11/2025,Monday,2642.5572114926545,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
18/11/2025,Tuesday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
19/11/2025,Wednesday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
20/11/2025,Thursday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
21/11/2025,Friday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
22/11/2025,Saturday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
23/11/2025,Sunday,1640.5341126221376,20.635649215372798,30.953473823059195,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3496619738576,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,61.90694764611841,52.783234963368,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,40.0771865058096
24/11/2025,Monday,2642.5572114926545,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
25/11/2025,Tuesday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
26/11/2025,Wednesday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
27/11/2025,Thursday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
28/11/2025,Friday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
29/11/2025,Saturday,2663.1928607080276,20.635649215372798,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,30.9534738230592,41.271298430745595,41.271298430745595,51.58912303843199,74.7967467368352,82.54259686149122,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,82.5425968614912,72.22477225380482,49.017148555401604,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595
30/11/2025,Sunday,1640.5341126221376,20.635649215372798,30.953473823059195,10.3178246076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3496619738576,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,60.62096040460321,42.557285672260804,61.90694764611841,52.783234963368,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,41.271298430745595,40.0771865058096
